"gender","Grade","LxclScor","FlldScor","cnfgrtnLR","cnfgrtnUD","RdcNoMuti","RdcNodub","trspT","trspV","SRngA","SRngH","PType_Onset","PType_Rime","PType_Tone","PType_None","PType_Mark","PType_1of3","PType_2of3","PType_3of3","MMCScor","MMPScor","MMFScor","COnstScor","CRimScor","CTnScor","POnstScor","PRimScor","PTnScor","DD","stud_ids"
"0","6",47,50,4,12,8,8,8,8,2,14,8,7,12,0,2,5,5,4,16,0,3,18,13,21,12,9,8,"Normal",32180321
"0","6",43,46,0,3,2,1,2,1,0,3,2,1,2,0,1,0,1,1,3,2,4,25,7,10,14,5,8,"Dyslexia",32180322
"1","6",10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,8,5,0,"Dyslexia",32180323
"1","6",48,50,8,14,11,11,11,11,4,18,11,9,10,3,3,6,6,4,22,1,6,17,17,8,14,8,11,"Normal",32180324
"1","6",14,15,1,4,2,3,4,1,0,5,3,3,3,0,1,1,1,2,5,0,1,7,2,4,5,3,1,"Dyslexia",32180326
"0","6",49,49,14,22,16,20,19,17,10,26,21,15,20,3,4,10,11,8,36,2,3,5,5,8,4,2,5,"Normal",32180327
"1","6",20,23,2,7,4,5,5,4,4,5,7,6,7,0,1,1,2,5,9,0,3,9,4,2,7,3,2,"Dyslexia",32180329
"0","6",50,50,15,27,22,20,20,22,13,29,27,20,24,2,4,12,13,11,42,0,3,7,4,4,2,2,0,"Normal",32180330
"0","6",35,40,7,15,8,14,10,12,4,18,13,9,13,2,1,9,4,6,22,2,3,10,8,7,6,6,3,"Normal",32180331
"1","6",28,33,7,14,9,12,12,9,7,14,11,8,10,2,3,6,7,3,21,1,0,2,4,7,1,3,5,"Normal",32180332
"0","6",37,44,3,1,2,2,2,2,0,4,1,1,1,0,2,1,1,0,4,0,5,21,16,5,17,8,7,"Normal",32180333
"1","6",29,36,3,5,7,1,7,1,2,6,5,3,4,1,1,2,2,2,8,1,1,10,11,8,8,7,7,"Normal",32180334
"1","6",44,48,8,18,10,16,13,13,5,21,14,12,12,3,3,7,8,5,26,0,8,10,9,8,9,5,4,"Normal",32180335
"1","6",46,50,11,15,15,11,16,10,5,21,17,10,15,2,3,6,9,6,26,2,0,10,8,12,6,4,6,"Normal",32180336
"1","6",43,49,2,3,0,5,2,3,2,3,2,2,2,2,0,1,1,1,5,1,2,33,6,9,23,4,10,"Normal",32180337
"1","6",34,36,6,12,8,10,9,9,2,16,11,6,8,2,2,6,5,3,18,1,3,9,8,9,6,3,6,"Normal",32180338
"1","6",49,49,13,23,16,20,18,18,10,26,20,15,20,3,5,9,11,8,36,1,3,2,6,7,2,3,3,"Normal",32180340
"0","6",48,50,13,14,13,14,13,14,7,20,19,15,13,2,2,8,6,9,27,2,2,11,2,14,7,1,8,"Normal",32180341
"1","6",44,48,3,10,5,8,9,4,1,12,8,6,8,3,0,3,2,5,13,1,5,18,19,4,13,9,5,"Normal",32180342
"0","6",37,40,4,8,4,8,6,6,4,8,4,6,7,2,1,4,2,3,12,0,3,20,9,7,16,5,5,"Dyslexia",32180344
"0","6",17,18,3,5,6,2,8,0,2,6,6,4,5,1,0,2,2,3,8,0,2,6,4,4,6,3,4,"Normal",32180345
"0","6",3,3,1,1,2,0,0,2,1,1,1,0,1,0,1,0,1,0,2,0,0,0,1,1,0,1,1,"Normal",32180346
"1","6",50,50,20,27,22,25,23,24,13,34,28,22,25,5,4,13,13,12,47,0,0,2,2,2,2,1,1,"Normal",32180401
"0","6",44,48,11,21,15,17,17,15,9,23,18,13,14,2,5,9,12,4,32,0,1,11,6,5,5,3,5,"Normal",32180402
"1","6",11,13,5,2,4,3,4,3,2,5,4,4,4,0,3,0,0,4,7,0,1,2,2,2,2,2,2,"Normal",32180403
"0","6",50,50,19,27,22,24,22,24,13,33,27,20,24,5,5,13,11,12,46,0,0,2,2,2,3,1,1,"Normal",32180404
"1","6",50,50,18,27,21,24,22,23,12,33,28,22,24,4,4,12,13,12,45,1,0,3,1,3,1,0,2,"Normal",32180405
"1","6",46,49,9,16,11,14,13,12,7,18,12,10,12,3,4,8,4,6,25,2,4,9,15,9,6,8,5,"Normal",32180406
"0","6",50,50,17,21,18,20,18,20,9,29,21,18,22,3,5,11,7,12,38,0,2,10,4,8,7,1,3,"Normal",32180407
"0","6",50,50,19,29,24,24,24,24,13,35,28,22,25,5,5,14,11,13,48,1,0,2,0,2,1,0,0,"Normal",32180409
"0","6",50,50,19,26,20,25,22,23,11,34,26,20,23,5,4,14,11,11,45,0,1,5,3,1,5,2,1,"Normal",32180410
"1","6",38,43,4,8,6,6,5,7,2,10,7,7,9,1,0,4,2,5,12,1,4,17,16,3,10,10,3,"Normal",32180411
"1","6",37,42,4,10,5,9,6,8,1,13,6,9,7,2,1,4,3,4,14,0,4,9,9,15,8,5,9,"Normal",32180412
"0","6",49,50,11,11,14,8,9,13,8,14,13,12,12,1,4,3,8,6,22,0,9,23,23,1,18,10,4,"Normal",32180413
"0","6",46,50,13,19,16,16,18,14,6,26,22,16,17,3,3,6,11,9,32,0,1,9,3,11,6,2,8,"Normal",32180414
"0","6",47,50,14,24,18,20,20,18,10,28,24,19,20,2,5,9,12,10,38,0,1,9,5,3,3,2,3,"Normal",32180415
"1","6",39,43,2,2,3,1,1,3,1,3,3,0,2,0,1,1,2,0,4,0,1,22,13,9,12,5,11,"Dyslexia",32180416
"0","6",49,50,18,26,23,21,22,22,13,31,26,19,23,4,5,13,11,11,44,1,1,5,3,1,2,1,2,"Normal",32180417
"1","6",47,50,18,25,21,22,22,21,12,31,26,19,22,4,4,13,12,10,43,0,1,3,2,2,3,0,1,"Normal",32180418
"1","6",49,50,13,20,16,17,17,16,7,26,23,17,21,1,2,9,11,10,33,2,2,12,4,12,4,4,4,"Normal",32180419
"1","6",46,48,10,13,14,9,13,10,7,16,13,11,13,0,5,5,7,6,23,2,7,20,18,4,8,8,6,"Normal",32180420
"1","6",47,48,11,21,19,13,16,16,8,24,17,14,15,4,3,10,9,6,32,1,2,7,6,11,5,3,7,"Normal",32180421
"0","6",47,49,17,26,23,20,21,22,14,29,27,20,22,4,5,11,11,12,43,1,0,2,3,3,1,0,2,"Normal",32180422
"1","6",43,49,16,20,21,15,19,17,11,25,22,17,20,3,4,9,10,10,36,0,0,4,5,4,2,1,1,"Normal",32180423
"1","6",49,49,15,20,17,18,15,20,8,27,21,20,20,2,4,10,6,13,35,1,5,13,4,9,6,4,2,"Normal",32180424
"0","6",49,50,17,25,22,20,21,21,10,32,26,19,23,4,5,10,11,12,42,1,0,6,0,6,3,0,1,"Normal",32180425
"1","6",44,48,14,25,17,22,18,21,12,27,21,16,21,4,5,12,8,10,39,0,2,2,3,2,3,2,1,"Normal",32180426
"1","6",44,46,10,15,14,11,11,14,8,17,14,10,12,2,5,4,10,4,25,0,4,12,8,7,8,3,4,"Normal",32180427
"1","6",41,46,11,13,11,13,13,11,6,18,13,12,16,1,4,5,6,8,24,0,2,10,8,9,7,3,6,"Dyslexia",32180428
"0","6",32,35,4,12,9,7,11,5,2,14,9,6,10,0,4,3,5,4,16,2,2,10,6,12,3,3,4,"Normal",32180429
"0","6",48,48,16,23,19,20,22,17,10,29,23,18,23,4,3,10,12,10,39,0,2,5,5,8,3,1,3,"Normal",32180431
"1","6",13,16,4,1,4,1,2,3,3,2,2,2,2,0,3,0,0,2,5,1,1,6,0,3,3,1,0,"Dyslexia",32180432
"0","6",44,50,13,21,16,18,17,17,10,24,19,15,17,4,5,9,6,10,34,0,1,8,3,6,3,0,5,"Normal",32180433
"0","6",47,50,15,25,18,22,20,20,11,29,24,21,24,4,3,10,10,13,40,1,1,4,3,2,3,1,3,"Normal",32180434
"0","6",50,50,19,28,23,24,24,23,14,33,28,21,25,4,5,14,12,12,47,0,1,3,2,1,2,1,1,"Normal",32180435
"0","6",44,48,12,16,16,12,14,14,7,21,14,14,15,3,5,5,7,8,28,0,1,14,3,9,8,1,5,"Normal",32180436
"1","6",42,46,11,19,14,16,16,14,7,23,17,16,17,2,4,7,8,9,30,0,4,8,9,6,5,3,6,"Normal",32180437
"0","6",34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,2,7,"Normal",32180438
"1","6",46,50,4,17,13,8,13,8,5,16,13,9,12,4,1,3,8,5,21,0,3,14,9,19,7,6,10,"Normal",32180439
"0","6",48,48,15,24,18,21,22,17,8,31,24,16,21,4,3,12,11,9,39,1,3,7,5,2,4,3,2,"Normal",32180440
"1","6",50,50,15,22,19,18,18,19,10,27,23,18,24,2,4,9,10,12,37,2,2,6,7,6,3,5,4,"Normal",32180441
"0","6",49,50,13,22,17,18,18,17,7,28,21,18,20,4,4,7,8,12,35,1,6,13,12,2,9,5,3,"Normal",32180442
"1","6",45,48,9,12,12,9,11,10,6,15,14,9,12,2,3,2,9,5,21,0,5,19,13,5,12,7,7,"Normal",32180443
"0","6",50,50,20,24,22,22,20,24,14,30,27,21,24,3,5,13,10,13,44,1,2,4,4,2,0,1,0,"Normal",32180444
"1","5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32190101
"1","5",46,50,14,22,18,18,15,21,11,25,21,16,19,5,4,8,9,10,36,3,2,6,5,5,1,2,4,"Normal",32190102
"1","5",45,49,4,11,8,7,7,8,4,11,10,9,7,0,2,5,3,5,15,0,9,25,19,5,15,11,5,"Normal",32190103
"0","5",45,49,14,20,17,17,18,16,5,29,20,14,17,4,4,10,7,9,34,1,1,6,3,8,2,2,4,"Normal",32190104
"0","5",48,50,9,21,15,15,17,13,8,22,18,14,16,3,2,10,7,8,30,1,5,8,10,12,7,5,7,"Normal",32190105
"1","5",50,50,18,28,21,25,22,24,12,34,26,21,24,5,5,13,11,12,46,3,0,3,2,2,0,1,1,"Normal",32190106
"1","5",49,50,12,21,16,17,17,16,6,27,20,17,19,4,2,9,7,11,33,2,0,12,3,11,7,2,6,"Normal",32190107
"1","5",45,50,5,17,12,10,12,10,6,16,11,8,12,3,4,4,6,5,22,0,4,8,16,15,7,10,6,"Normal",32190108
"0","5",50,50,17,27,20,24,23,21,12,32,26,19,23,5,3,14,12,10,44,0,1,4,4,3,4,4,2,"Normal",32190109
"1","5",44,50,6,5,5,6,4,7,5,6,6,8,5,0,2,2,4,3,11,2,7,26,18,11,17,6,9,"Normal",32190110
"1","5",43,47,10,18,14,14,15,13,7,21,14,12,15,4,2,8,9,5,28,3,1,10,7,8,6,4,6,"Normal",32190111
"0","5",49,50,16,27,23,20,22,21,12,31,28,21,22,4,4,11,12,12,43,1,0,3,2,4,1,1,1,"Normal",32190112
"1","5",50,50,18,27,20,25,22,23,11,34,25,19,22,5,5,13,13,9,45,0,1,3,2,4,3,2,3,"Normal",32190113
"1","5",47,50,9,21,16,14,15,15,7,23,19,16,19,4,0,7,10,9,30,1,2,10,10,10,8,6,5,"Normal",32190114
"0","5",47,50,12,23,17,18,17,18,10,25,20,18,21,4,2,9,10,10,35,2,2,7,5,9,5,2,4,"Normal",32190115
"1","5",49,50,17,26,19,24,21,22,11,32,26,22,23,5,3,11,12,12,43,0,1,4,2,2,4,2,2,"Normal",32190116
"0","5",49,50,5,15,9,11,10,10,3,17,13,11,10,2,1,6,5,6,20,1,9,26,19,5,16,13,7,"Normal",32190117
"1","5",49,50,14,24,20,18,21,17,6,32,22,19,20,4,4,10,9,11,38,3,1,6,3,6,3,1,3,"Normal",32190118
"1","5",41,41,5,10,7,8,11,4,5,10,9,7,8,2,2,3,3,5,15,0,1,12,8,19,7,5,15,"Normal",32190119
"0","5",48,49,8,18,16,10,15,11,7,19,13,11,17,4,3,4,8,7,26,0,4,14,9,15,10,3,9,"Normal",32190120
"1","5",36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,8,14,15,4,11,"Dyslexia",32190121
"0","5",46,50,12,18,14,16,15,15,7,23,18,16,16,4,2,7,8,9,30,1,1,12,8,9,7,3,6,"Normal",32190122
"0","5",48,50,4,11,9,6,7,8,3,12,8,7,8,2,1,4,5,3,15,1,8,26,25,6,17,13,5,"Normal",32190123
"1","5",47,50,15,19,16,18,18,16,9,25,19,13,16,4,4,11,8,7,34,0,1,10,2,9,8,1,7,"Normal",32190124
"1","5",40,49,2,1,2,1,1,2,2,1,3,0,1,0,0,2,1,0,3,1,5,28,17,3,22,10,3,"Normal",32190125
"1","5",8,8,2,1,2,1,1,2,2,1,1,1,1,0,1,1,1,0,3,0,1,1,3,3,1,2,2,"Dyslexia",32190126
"0","5",47,49,10,19,14,15,13,16,8,21,20,15,17,3,3,4,9,10,29,1,0,8,7,17,6,6,8,"Normal",32190127
"1","5",45,47,5,14,9,10,10,9,4,15,11,6,9,3,0,7,8,1,19,0,2,13,5,13,10,4,10,"Normal",32190128
"0","5",50,50,17,24,20,21,20,21,12,29,26,21,24,1,5,11,12,12,41,0,2,8,6,4,3,1,3,"Normal",32190129
"1","5",49,49,5,12,9,8,8,9,3,14,9,7,11,1,2,5,5,4,17,1,6,26,17,5,17,11,4,"Normal",32190130
"0","5",8,11,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,4,2,3,3,2,2,"Dyslexia",32190131
"1","5",41,48,10,11,13,8,11,10,4,17,15,11,15,0,2,5,6,8,21,1,3,9,7,6,7,4,8,"Normal",32190132
"1","5",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",32190133
"0","5",49,50,20,26,22,24,24,22,14,32,28,23,24,5,4,12,12,13,46,0,0,1,2,2,1,0,1,"Normal",32190134
"0","5",50,50,20,24,20,24,21,23,12,32,25,20,24,4,5,13,10,12,44,1,1,1,4,2,0,1,3,"Normal",32190135
"1","5",40,45,8,11,11,8,8,11,6,13,13,9,10,0,4,3,7,5,19,2,1,9,5,14,5,3,6,"Normal",32190136
"0","5",41,50,2,2,3,1,2,2,3,1,3,2,2,0,1,0,2,1,4,1,2,17,8,15,13,4,11,"Normal",32190137
"1","5",50,50,19,27,20,26,23,23,12,34,27,21,24,5,4,13,13,11,46,0,1,3,2,2,3,3,1,"Normal",32190138
"0","5",48,50,11,22,15,18,17,16,10,23,19,12,19,4,3,9,10,7,33,1,5,11,12,5,9,7,4,"Normal",32190139
"1","5",19,22,3,6,4,5,4,5,3,6,1,3,1,4,1,3,1,0,9,0,0,1,1,4,0,0,4,"Normal",32190140
"1","5",47,48,9,19,12,16,14,14,7,21,17,13,18,3,2,7,7,9,28,2,4,10,7,12,8,7,7,"Normal",32190141
"0","5",50,50,15,23,18,20,18,20,10,28,21,17,20,5,5,8,10,10,38,1,3,4,7,5,5,5,1,"Normal",32190143
"0","5",49,50,17,25,22,20,19,23,12,30,27,21,23,4,4,9,13,12,42,0,1,3,3,5,2,1,3,"Normal",32190144
"0","5",41,48,5,5,4,6,3,7,3,7,3,6,4,2,1,3,2,2,10,1,4,23,13,11,17,4,8,"Normal",32190145
"1","5",50,50,13,23,14,22,18,18,9,27,24,20,21,4,0,10,11,11,36,0,4,13,6,8,9,2,7,"Normal",32190202
"0","5",45,50,11,13,10,14,11,13,6,18,13,9,11,1,4,9,6,4,24,0,1,10,11,9,6,8,11,"Normal",32190203
"0","5",50,50,16,28,19,25,21,23,12,32,26,21,24,5,4,11,12,12,44,0,1,3,2,2,2,1,2,"Normal",32190204
"0","5",49,50,13,22,17,18,17,18,10,25,22,15,19,1,4,12,10,8,35,0,2,11,5,11,8,4,7,"Normal",32190205
"0","5",38,41,8,17,11,14,15,10,6,19,16,13,14,2,1,8,7,7,25,0,2,10,7,8,7,2,5,"Normal",32190207
"0","5",42,48,5,4,5,4,3,6,3,6,7,5,8,0,1,1,2,5,9,1,5,20,11,10,14,8,10,"Normal",32190209
"0","5",43,50,6,17,12,11,12,11,5,18,13,10,14,3,0,7,9,4,23,1,5,16,13,7,11,10,6,"Normal",32190210
"0","5",49,49,15,26,19,22,19,22,11,30,23,19,21,5,4,11,11,10,41,2,3,6,3,2,4,3,1,"Normal",32190211
"1","5",43,43,16,20,15,21,18,18,9,27,21,14,17,5,4,9,11,7,36,1,1,1,4,4,3,2,3,"Normal",32190212
"1","5",41,42,11,19,14,16,18,12,6,24,17,9,11,4,4,11,7,4,30,1,2,5,5,4,4,4,3,"Normal",32190213
"1","5",49,49,15,24,20,19,20,19,10,29,25,18,20,3,5,9,12,10,39,0,3,5,3,6,4,3,5,"Normal",32190214
"1","5",31,37,1,5,4,2,5,1,0,6,4,2,6,0,0,1,4,1,6,1,2,20,5,12,13,4,9,"Normal",32190215
"1","5",14,17,4,4,5,3,5,3,2,6,4,5,3,0,3,1,1,3,8,0,1,4,3,2,3,0,1,"Dyslexia",32190216
"1","5",48,50,14,21,17,18,16,19,10,25,21,17,16,4,5,7,10,9,35,2,0,7,5,6,6,4,5,"Normal",32190217
"1","5",16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,2,1,6,"Normal",32190218
"1","5",39,44,9,22,14,17,16,15,7,24,19,15,18,3,3,8,7,10,31,0,1,3,5,4,3,3,2,"Normal",32190219
"1","5",42,44,7,10,10,7,10,7,3,14,9,8,11,3,2,2,4,6,17,2,3,14,10,12,7,5,10,"Normal",32190221
"1","5",46,48,14,19,18,15,16,17,10,23,19,13,15,5,4,8,9,7,33,1,4,6,10,7,5,4,7,"Normal",32190222
"1","5",46,47,13,23,17,19,19,17,11,25,23,16,21,3,3,10,10,10,36,0,1,7,3,6,2,1,4,"Normal",32190223
"1","5",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",32190224
"0","5",50,50,18,24,20,22,19,23,12,30,26,22,23,5,4,8,12,13,42,0,2,3,2,5,3,0,4,"Normal",32190225
"0","5",50,50,17,29,20,26,21,25,12,34,26,21,24,5,5,12,13,11,46,0,3,1,2,2,1,2,2,"Normal",32190226
"1","5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",32190227
"0","5",50,50,19,27,23,23,23,23,14,32,29,22,25,4,4,13,12,13,46,0,0,4,1,3,2,0,2,"Normal",32190228
"0","5",48,50,9,12,12,9,11,10,4,17,14,7,8,3,1,8,6,3,21,4,2,18,9,23,8,4,14,"Normal",32190229
"0","5",50,50,19,28,22,25,23,24,13,34,29,22,25,5,3,14,13,12,47,0,0,3,1,2,3,1,2,"Normal",32190230
"0","5",40,43,8,15,11,12,14,9,5,18,17,11,11,1,1,7,10,4,23,2,1,10,10,10,6,6,7,"Normal",32190231
"0","5",48,50,10,14,14,10,11,13,9,15,11,11,14,2,3,7,7,5,24,1,6,17,19,5,12,9,7,"Normal",32190232
"1","5",44,50,9,15,14,10,12,12,6,18,15,12,14,3,2,4,8,7,24,1,1,5,10,12,4,4,7,"Normal",32190233
"1","5",49,50,9,14,15,8,15,8,7,16,15,10,13,2,4,2,9,6,23,0,1,8,9,23,6,5,11,"Normal",32190235
"1","5",22,27,4,12,4,12,9,7,1,15,13,8,10,0,0,6,5,5,16,0,1,3,4,3,1,2,3,"Dyslexia",32190236
"1","5",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32190237
"0","5",49,50,18,24,20,22,21,21,13,29,24,16,21,5,5,12,11,9,42,1,1,4,6,2,1,4,1,"Normal",32190238
"1","5",49,50,15,23,18,20,17,21,10,28,23,17,22,4,4,9,10,11,38,1,3,6,4,3,6,3,2,"Normal",32190239
"1","5",22,31,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,3,6,4,3,4,5,"Dyslexia",32190240
"1","5",50,50,16,23,20,19,21,18,11,28,25,18,17,4,5,10,10,10,39,1,0,8,2,10,1,1,7,"Normal",32190241
"0","5",50,50,20,27,23,24,24,23,13,34,29,21,24,5,4,14,12,12,47,0,1,2,2,1,1,2,1,"Normal",32190242
"1","5",19,27,1,3,0,4,2,2,0,4,1,2,3,0,0,3,0,1,4,0,1,9,5,5,8,3,3,"Dyslexia",32190243
"1","5",43,48,1,1,1,1,0,2,1,1,1,0,0,1,0,1,0,0,2,1,4,23,12,5,16,11,8,"Normal",32190245
"1","5",44,50,10,9,10,9,7,12,5,14,12,11,11,0,2,6,5,6,19,1,4,14,16,12,9,11,9,"Normal",32190301
"0","5",20,22,1,1,0,2,1,1,0,2,1,1,2,0,0,1,0,1,2,0,0,3,1,5,3,1,7,"Dyslexia",32190302
"0","5",49,50,10,17,12,15,12,15,8,19,16,14,17,2,2,6,10,7,27,1,1,9,5,14,6,2,9,"Normal",32190303
"0","5",50,50,18,24,21,21,21,21,13,29,26,19,23,5,3,12,10,12,42,0,3,5,4,4,4,3,4,"Normal",32190304
"0","5",47,50,14,24,19,19,18,20,10,28,23,19,21,3,4,9,12,10,38,1,1,6,2,6,3,2,2,"Normal",32190305
"0","5",47,49,12,20,14,18,17,15,9,23,18,14,17,3,3,10,9,7,32,0,3,9,8,10,6,6,4,"Normal",32190306
"0","5",49,50,13,23,18,18,19,17,10,26,20,16,21,5,3,9,9,10,36,2,1,5,6,12,4,4,4,"Normal",32190307
"1","5",50,50,17,25,19,23,20,22,13,29,25,20,23,4,4,11,12,11,42,0,2,6,2,5,5,3,2,"Normal",32190308
"1","5",50,50,16,26,20,22,22,20,11,31,25,18,20,5,5,10,13,9,42,0,1,5,2,3,2,1,3,"Normal",32190309
"1","5",21,24,5,7,4,8,6,6,1,11,4,4,7,1,2,5,2,2,12,1,0,2,2,4,1,1,1,"Normal",32190310
"1","5",39,40,8,17,12,13,16,9,5,20,16,9,13,3,3,7,5,7,25,0,2,9,12,5,8,9,2,"Normal",32190311
"1","5",20,22,7,6,10,3,5,8,4,9,8,5,6,0,5,1,3,4,13,0,1,2,1,4,3,1,4,"Normal",32190312
"1","5",40,44,4,8,4,8,7,5,3,9,9,5,10,0,0,4,4,4,12,2,2,11,12,18,7,4,11,"Normal",32190313
"1","5",35,35,12,17,9,20,16,13,9,20,17,12,16,3,2,9,9,6,29,0,1,5,4,1,3,3,1,"Dyslexia",32190314
"1","5",9,14,2,1,1,2,3,0,0,3,1,1,1,0,1,1,1,0,3,0,0,2,2,4,2,1,2,"Dyslexia",32190315
"1","5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Normal",32190316
"0","5",44,50,4,10,6,8,9,5,2,12,9,7,7,1,2,2,6,3,14,0,6,18,16,10,12,13,7,"Normal",32190317
"1","5",47,50,9,23,15,17,15,17,8,24,21,18,20,2,1,9,10,10,32,1,5,11,7,7,7,4,3,"Normal",32190318
"0","5",50,50,17,25,19,23,21,21,11,31,26,18,25,5,3,11,11,12,42,0,1,5,2,5,6,2,2,"Normal",32190319
"0","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",32190320
"1","5",6,6,4,0,1,3,1,3,1,3,1,1,3,0,0,3,1,0,4,0,0,2,1,0,2,1,0,"Normal",32190321
"0","5",43,46,10,21,15,16,16,15,9,22,17,14,15,3,5,7,9,7,31,2,1,9,4,5,2,1,5,"Normal",32190323
"0","5",46,50,6,10,6,10,10,6,2,14,10,9,9,2,0,5,4,5,16,2,4,18,14,13,12,7,8,"Normal",32190324
"1","5",49,50,14,19,18,15,17,16,8,25,21,14,16,3,5,8,8,9,33,1,3,6,7,5,6,4,5,"Normal",32190325
"0","5",46,50,9,18,16,11,14,13,5,22,15,15,15,3,3,5,8,8,27,1,4,7,9,16,4,6,6,"Normal",32190326
"1","5",48,50,18,25,21,22,18,25,12,31,25,19,21,4,5,12,13,9,43,1,1,3,2,2,3,2,2,"Normal",32190327
"0","5",41,45,10,21,15,16,15,16,8,23,15,15,12,3,5,10,7,6,31,0,2,6,6,4,5,3,2,"Normal",32190329
"0","5",50,50,18,25,19,24,22,21,12,31,26,19,22,4,5,12,11,11,43,0,3,3,4,3,0,2,2,"Normal",32190330
"1","5",24,26,5,10,8,7,7,8,3,12,8,5,9,1,2,5,4,3,15,0,1,6,6,4,5,6,2,"Normal",32190331
"1","5",49,49,16,29,20,25,21,24,10,35,27,21,24,5,3,13,13,11,45,0,1,4,1,2,3,1,1,"Normal",32190332
"1","5",36,42,6,14,11,9,12,8,2,18,11,11,10,2,3,3,7,5,20,1,0,3,5,8,3,1,3,"Normal",32190333
"1","5",40,43,9,13,13,9,11,11,5,17,13,12,13,1,5,2,6,8,22,0,2,4,2,12,4,2,6,"Normal",32190334
"1","5",48,50,17,28,22,23,22,23,12,33,27,20,25,5,5,10,13,12,45,0,1,1,1,2,1,0,1,"Normal",32190335
"1","5",49,49,16,26,20,22,20,22,11,31,24,18,21,5,5,12,9,11,42,1,1,3,1,2,2,2,0,"Normal",32190336
"1","5",50,50,15,24,15,24,20,19,11,28,24,18,22,4,2,12,11,10,39,0,1,5,6,5,4,4,3,"Normal",32190337
"0","5",49,49,20,23,21,22,21,22,14,29,25,19,22,5,5,11,11,11,43,2,0,2,3,3,0,1,2,"Normal",32190338
"0","5",48,50,10,20,14,16,14,16,8,22,17,12,14,3,4,10,6,7,30,2,3,14,9,4,9,6,1,"Normal",32190339
"0","5",46,48,8,15,12,11,13,10,6,17,19,14,14,1,0,5,9,8,23,0,3,9,5,5,8,4,5,"Normal",32190340
"0","5",47,47,12,21,16,17,14,19,9,24,20,17,18,1,3,11,10,8,33,2,3,12,10,4,6,2,3,"Normal",32190341
"0","5",41,46,5,8,4,9,7,6,3,10,9,5,10,1,0,4,4,4,13,0,3,11,13,13,8,8,9,"Normal",32190342
"1","5",10,10,1,1,1,1,2,0,0,2,1,1,1,0,1,0,0,1,2,0,1,5,4,3,5,3,3,"Dyslexia",32190343
"1","5",50,50,20,26,21,25,21,25,13,33,27,21,24,5,5,12,12,12,46,0,1,2,1,2,2,2,2,"Normal",32190344
"1","5",12,12,5,3,4,4,3,5,2,6,4,3,5,1,1,2,2,2,8,0,0,1,1,1,1,2,1,"Dyslexia",32190345
"1","5",34,39,1,6,4,3,4,3,2,5,3,5,4,1,1,0,3,2,7,2,5,19,18,6,12,11,4,"Normal",32190401
"1","5",49,50,13,23,17,19,19,17,9,27,21,16,19,5,3,9,10,9,36,0,1,4,9,8,4,5,4,"Normal",32190402
"1","5",48,50,13,22,20,15,17,18,11,24,23,14,19,2,4,10,11,8,35,1,2,8,11,5,4,8,3,"Normal",32190403
"1","5",49,50,12,25,18,19,21,16,8,29,21,16,20,5,3,10,10,9,37,2,3,6,5,6,5,5,2,"Normal",32190404
"1","5",47,50,9,16,15,10,12,13,6,19,16,9,15,1,3,7,9,5,25,1,2,14,7,16,8,6,10,"Normal",32190405
"0","5",49,50,17,25,19,23,20,22,11,31,22,18,21,5,5,14,7,11,42,2,0,4,4,3,2,1,2,"Normal",32190406
"0","5",47,50,16,27,20,23,22,21,12,31,25,18,21,5,5,12,11,10,43,1,1,2,3,0,1,2,0,"Normal",32190407
"1","5",50,50,17,28,23,22,23,22,12,33,27,20,23,4,5,13,12,11,45,1,4,2,3,1,1,2,1,"Normal",32190408
"0","5",46,48,15,21,17,19,21,15,7,29,22,16,19,4,3,11,8,10,36,0,3,8,4,6,5,3,3,"Normal",32190409
"0","5",49,50,13,24,18,19,20,17,9,28,20,14,17,5,4,11,11,6,37,0,1,7,3,10,5,3,10,"Normal",32190410
"1","5",45,50,13,19,16,16,17,15,7,25,20,13,19,3,2,10,9,8,32,1,2,9,6,8,4,6,4,"Normal",32190411
"0","5",14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,"Dyslexia",32190412
